Tiempo,Liga,Partido,Equipo,Jugador,Concepto,Valor,Concepto Real,Valor Real,Valor Numerico,Arbitro,Posicion ,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-CORTO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-LARGO-ATRAS,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,scocco,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tevez,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,tissera,DELANTERO-PASE-LARGO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-CORTO-ATRAS,malo,#N/A,MALO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-LARGO-ADELANTE,bueno,#N/A,BUENO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-PASE-LARGO-ADELANTE,malo,#N/A,MALO,,,,
,argentina,tigre,newell,moiragui,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,dominguez,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,voboril,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,sills,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,paz,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,san roman,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,formiliano,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,mansilla,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,valenzuela,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,escobar,DEFENSOR-CENTROS-DERECHA,bueno,DEFENSOR-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,moiragui,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,dominguez,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,voboril,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,sills,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,paz,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,san roman,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,formiliano,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,mansilla,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,valenzuela,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,escobar,DEFENSOR-CENTROS-DERECHA,malo,DEFENSOR-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,bueno,MEDIOCAMPISTA-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,prediger,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-DERECHA,malo,MEDIOCAMPISTA-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,scocco,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,tevez,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,tissera,DELANTERO-CENTROS-DERECHA,bueno,DELANTERO-CENTROS-DERECHA,BUENO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,scocco,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,tevez,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,tissera,DELANTERO-CENTROS-DERECHA,malo,DELANTERO-CENTROS-DERECHA,MALO,,,,
,argentina,tigre,newell,moiragui,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,dominguez,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,voboril,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,sills,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,paz,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,san roman,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,formiliano,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,mansilla,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,valenzuela,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,escobar,DEFENSOR-CENTROS-IZQUIERDA,bueno,DEFENSOR-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,moiragui,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,dominguez,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,voboril,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,sills,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,paz,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,san roman,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,formiliano,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,mansilla,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,valenzuela,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,escobar,DEFENSOR-CENTROS-IZQUIERDA,malo,DEFENSOR-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,prediger,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,bueno,MEDIOCAMPISTA-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,prediger,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rodrigez,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,quignon,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,elias,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,formica,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,amoroso,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,isnaldo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rivero,MEDIOCAMPISTA-CENTROS-IZQUIERDA,malo,MEDIOCAMPISTA-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,scocco,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,tevez,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,tissera,DELANTERO-CENTROS-IZQUIERDA,bueno,DELANTERO-CENTROS-IZQUIERDA,BUENO,,,,
,argentina,tigre,newell,figueroa,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,huguenet,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,scocco,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,rotondi,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,tevez,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,fertoli,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,tissera,DELANTERO-CENTROS-IZQUIERDA,malo,DELANTERO-CENTROS-IZQUIERDA,MALO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,pocrnjic,ARQUERO-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,dangelo,ARQUERO-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,figueroa,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,huguenet,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,scocco,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,rotondi,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,tevez,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,fertoli,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
,argentina,tigre,newell,tissera,DEFENSOR-FALTAS,NUMERICO,#N/A,NUMERICO,,,,
